"square_token","square_sku","gtin","original_name","normalized_name","normalization_note","brand","square_category","catalog_category","original_variation","presentation","specifications_in_original_name","reference_handle","csv_file","csv_row","csv_line_start","csv_line_end","xlsx_file","xlsx_sheet","xlsx_row","same_name_rows","duplicate_sku_rows","match_status","rockwall_product_id","dynamite_candidates","evidence"
"QXPW5W7TIS6F73NQR2KAHZKR","887946060400","","14"" Morning Glorys- Red Box","14"" Morning Glorys- Red Box","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","14""","#14-morning-glorys-red-box-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","51","52","52","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","52","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"6N3R23DAT7C5HMLM4GSIPQUL","8145270101612","","16000 Firecracker","16000 Firecracker","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","Unknown","#16000-firecracker-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","52","53","53","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","53","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"TAOG6BC2S6VLWKSKNKOUQG2N","821600001149","","16000 Thunder Bomb Crackert","16000 Thunder Bomb Crackert","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","Unknown","#16000-thunder-bomb-crackert-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","53","54","54","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","54","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"SU6AOYSN2DG4RQ4GOPTHS2CW","821600014309","","198 Shot Saturn Missle","198 Shot Saturn Missle","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","198 Shot","#198-shot-saturn-missle-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","54","55","55","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","55","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"EVMEMWULGO5FFPZTIZK4RDJJ","887946031059","","2 Color Space Ship 3 Pack","2 Color Space Ship 3 Pack","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","3 Pack","#2-color-space-ship-3-pack-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","55","56","56","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","56","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"IWBOGXXV5RRGXSNCIMCONMYJ","8052530220917","","2 Color Spaceship","2 Color Spaceship","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","Unknown","#2-color-spaceship-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","56","57","57","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","57","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"O6KNWSDF2BMIHQ37TUXZZLJJ","","","2 Color Spaceship BOGO","2 Color Spaceship","Whitespace cleaned; historical BOGO marker removed from display name only","Unknown","Unknown","Unknown","Regular","Unknown","Unknown","#2-color-spaceship-bogo-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","57","58","58","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","58","1","0","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"T3AVLYCRGWAKT6BREUWYYAAL","887946004213","","2 Min Extravaganza","2 Min Extravaganza","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","Unknown","#2-min-extravaganza-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","58","59","59","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","59","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"K5DWDAJDWJNG6DTWEO5DGLHG","757205302599","","2 Minute Bomb","2 Minute Bomb","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","2 Minute","#2-minute-bomb-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","59","60","60","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","60","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"GXTEUEIENPDZQX225VYUZXIE","","010901322156","2 Minute Finale 500 Gram","2 Minute Finale 500 Gram","Whitespace cleaned; uncertain abbreviations retained","Unknown","500 GRAM FINALE","Unknown","Regular","Unknown","2 Minute | 500 Gram","#2-minute-finale-500-gram-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","60","61","61","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","61","2","0","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"2FCJSUCY2M7JKMLZIKJUWXLJ","050050513210","","2 Minute Finale 500 Gram","2 Minute Finale 500 Gram","Whitespace cleaned; uncertain abbreviations retained","Unknown","500 GRAM FINALE","Unknown","Regular","Unknown","2 Minute | 500 Gram","#2-minute-finale-500-gram-1-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","61","62","62","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","62","2","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"NPIALSN4V63R3R64QQOCWAML","","757205302599","2 minute bomb","2 minute bomb","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","2 minute","#2-minute-bomb-1-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","62","63","63","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","63","1","0","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"WCBZ5V4BLD2KB7C52VNMEQE2","757201530675","","20 Alarm Fire","20 Alarm Fire","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","Unknown","#20-alarm-fire-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","63","64","64","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","64","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"GS5Y7ZP4PE7LE5FGYNR5O2YI","705669335523","","20 Clip On Lighters","20 Clip On Lighters","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","Unknown","#20-clip-on-lighters-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","64","65","65","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","65","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"PHBTZYIQ3GDXQH5VRHBKTPWF","715244120000","","2000 Blk Cat Fire Crk Roll","2000 Blk Cat Fire Crk Roll","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","Unknown","#2000-blk-cat-fire-crk-roll-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","65","66","66","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","66","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"KLGDXTOQZJLOLLWXZYP77NBO","8052530057117","","2000 Special Firecrackers","2000 Special Firecrackers","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","Unknown","#2000-special-firecrackers-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","66","67","67","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","67","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"55OSMECG4FX4FDJNAIZNJLGL","821600001118","","2000 Thunder Bomb Cracker","2000 Thunder Bomb Cracker","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","Unknown","#2000-thunder-bomb-cracker-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","67","68","68","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","68","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"Y3IFH74XUWEC2U3KZXSXVPQ2","821600000098","","24 Pack Roman Candles","24 Pack Roman Candles","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","24 Pack","#24-pack-roman-candles-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","68","69","69","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","69","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"QEODFH2T6BC2CTTMDFAN3ILS","805253354814","","25 Shot Sasturn Missiles","25 Shot Sasturn Missiles","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","25 Shot","#25-shot-sasturn-missiles-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","69","70","70","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","70","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"C6GOME5OVCZJNCJAW7LZPB3A","612005006798","","25 Shot Saturn Missile","25 Shot Saturn Missile","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","25 Shot","#25-shot-saturn-missile-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","70","71","71","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","71","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"W6SWRAF35UJN34Q2XJAD7F7V","688397661891","","25 shot cake assortment","25 shot cake assortment","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","25 shot","#25-shot-cake-assortment-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","71","72","72","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","72","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"4HWFFPKQHZTJ2Q7APAMG44QB","705108561407","","250 Paratroopers","250 Paratroopers","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","Unknown","#250-paratroopers-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","72","73","73","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","73","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"KDP4F2VSPPZOAWWNZM2FQ3EY","825272730758","","3 Artillery Box Deal","3 Artillery Box Deal","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Festival Balla","Festival Balla","Unknown","#3-artillery-box-deal-festival-balla","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","73","74","74","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","74","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"P3CCHOLOIHGZVDYAXTMIOVS2","821600018185","","3 Minute Fireworks Barrage","3 Minute Fireworks Barrage","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","3 Minute","#3-minute-fireworks-barrage-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","74","75","75","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","75","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"MH57SPBVIQPICVM4BHIMB5O2","757202118087","","3 Minute Fountain","3 Minute Fountain","Whitespace cleaned; uncertain abbreviations retained","Unknown","Fountains","Unknown","Regular","Unknown","3 Minute","#3-minute-fountain-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","75","76","76","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","76","1","1","probable","","products.json[45] 3 MIN / Monkey Mania / /products/3-min.png | products.json[145] 3 Minute Fountain / Black Cat / /products/3-minute-fountain.png","Name identifies a candidate only; manufacturer and exact presentation have not been established."
"O4WED6SQAOYEZX67SYZ7HGIO","700000014327","","300 Saturn Missile","300 Saturn Missile","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","Unknown","#300-saturn-missile-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","76","77","77","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","77","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"3P62TB7PDFUGMV5XKWM4SPVM","849107066089","","36 "" Gold Sparklers","36 "" Gold Sparklers","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","36 ""","#36-gold-sparklers-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","77","78","78","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","78","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"IV3BJZUIFVT2PF6ZZBU334X3","821600003136","","36 Inch Wedding Sparklers","36 Inch Wedding Sparklers","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","36 Inch","#36-inch-wedding-sparklers-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","78","79","79","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","79","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"3BDVG5QR2QCQYDOZXHCWB2KF","705108900510","","36"" Gold Sparklers","36"" Gold Sparklers","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","36""","#36-gold-sparklers-1-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","79","80","80","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","80","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"KIIXD2PHKQRWSEL2DVRTHH3R","816597924441","","36"" Morning Glory","36"" Morning Glory","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","36""","#36-morning-glory-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","80","81","81","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","81","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"26PMZRVOBXZHMDNDBZNLSSG4","705108900336","","36"" Morning Glorys","36"" Morning Glorys","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","36""","#36-morning-glorys-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","81","82","82","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","82","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"FSLILKVUEZUCBWTLHGZ7G3DC","813559000403","","36' Gold Sparklers","36' Gold Sparklers","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","Unknown","#36-gold-sparklers-2-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","82","83","83","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","83","2","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"FVAI2736O6VVNLFZFUR5OMO6","705108900503","","36' Gold Sparklers","36' Gold Sparklers","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","36 Inch Gold Sparklers","36 Inch Gold Sparklers","Unknown","#36-gold-sparklers-2-36-inch-gold-sparklers","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","83","84","84","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","84","2","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
"6XG66I5GX3TNWFSJGITBLXWB","8145270122723","","4 Assort Effect 10 Ball 12 Pack","4 Assort Effect 10 Ball 12 Pack","Whitespace cleaned; uncertain abbreviations retained","Unknown","Unknown","Unknown","Regular","Unknown","12 Pack","#4-assort-effect-10-ball-12-pack-regular","/Volumes/FACUNDO/Rockwall fireworks/MLTX6DPJDFYX7_catalog-2026-08-16-1724.csv","84","85","85","/Volumes/FACUNDO/Rockwall fireworks/rockwall fireworks items.xlsx","Items","85","1","1","no_match","","Unknown","No sufficiently specific candidate identified in the two Dynamite catalog files."
